,Rank,CONTROL,LOCALE,LOCALE2,MENONLY,WOMENONLY,ADM_RATE,ADM_RATE_ALL,SATVRMID,SATMTMID,SATWRMID,ACTCMMID,ACTENMID,ACTMTMID,ACTWRMID,SAT_AVG,SAT_AVG_ALL,PCIP01,PCIP03,PCIP04,PCIP05,PCIP09,PCIP10,PCIP11,PCIP12,PCIP13,PCIP14,PCIP15,PCIP16,PCIP19,PCIP22,PCIP23,PCIP24,PCIP25,PCIP26,PCIP27,PCIP29,PCIP30,PCIP31,PCIP38,PCIP39,PCIP40,PCIP41,PCIP42,PCIP43,PCIP44,PCIP45,PCIP46,PCIP47,PCIP48,PCIP49,PCIP50,PCIP51,PCIP52,PCIP54,UGDS,UG,UGDS_WHITE,UGDS_BLACK,UGDS_HISP,UGDS_ASIAN,UGDS_AIAN,UGDS_NHPI,UGDS_2MOR,UGDS_NRA,UGDS_UNKN,UGDS_WHITENH,UGDS_BLACKNH,UGDS_API,UGDS_AIANOLD,UGDS_HISPOLD,UG_NRA,UG_UNKN,UG_WHITENH,UG_BLACKNH,UG_API,UG_AIANOLD,UG_HISPOLD,NPT4_PUB,NPT4_PRIV,NPT4_PROG,NPT4_OTHER,COSTT4_A,COSTT4_P,TUITIONFEE_IN,TUITIONFEE_OUT,TUITIONFEE_PROG,TUITFTE,INEXPFTE,AVGFACSAL,PFTFAC,C150_4,C150_4_POOLED,PCTFLOAN,UG25ABV,WDRAW_ORIG_YR2_RT,DEP_COMP_ORIG_YR6_RT,INC_PCT_M1,INC_PCT_M2,INC_PCT_H1,INC_PCT_H2,DEBT_MDN,GRAD_DEBT_MDN,WDRAW_DEBT_MDN,LO_INC_DEBT_MDN,MD_INC_DEBT_MDN,HI_INC_DEBT_MDN,DEP_DEBT_MDN,IND_DEBT_MDN,PELL_DEBT_MDN,NOPELL_DEBT_MDN,FEMALE_DEBT_MDN,MALE_DEBT_MDN,FIRSTGEN_DEBT_MDN,NOTFIRSTGEN_DEBT_MDN,DEBT_N,GRAD_DEBT_N,WDRAW_DEBT_N,LO_INC_DEBT_N,MD_INC_DEBT_N,HI_INC_DEBT_N,DEP_DEBT_N,IND_DEBT_N,PELL_DEBT_N,NOPELL_DEBT_N,FEMALE_DEBT_N,MALE_DEBT_N,FIRSTGEN_DEBT_N,NOTFIRSTGEN_DEBT_N,GRAD_DEBT_MDN10YR,CUML_DEBT_N,CUML_DEBT_P90,CUML_DEBT_P75,CUML_DEBT_P25,CUML_DEBT_P10,LOAN_EVER,PELL_EVER,AGE_ENTRY,AGE_ENTRY_SQ,AGEGE24,FEMALE,MARRIED,DEPENDENT,VETERAN,FIRST_GEN,FAMINC,MD_FAMINC,FAMINC_IND,LNFAMINC,LNFAMINC_IND,PCT_WHITE,PCT_BLACK,PCT_ASIAN,PCT_HISPANIC,PCT_BA,PCT_GRAD_PROF,PCT_BORN_US,MEDIAN_HH_INC,POVERTY_RATE,UNEMP_RATE,FSEND_COUNT,MN_EARN_WNE_P10,MD_EARN_WNE_P10,MN_EARN_WNE_INDEP0_P10,MN_EARN_WNE_INDEP1_P10,MN_EARN_WNE_MALE0_P10,MN_EARN_WNE_MALE1_P10,MN_EARN_WNE_P6,MD_EARN_WNE_P6,MN_EARN_WNE_INDEP0_P6,MN_EARN_WNE_INDEP1_P6,MN_EARN_WNE_MALE0_P6,MN_EARN_WNE_MALE1_P6,MN_EARN_WNE_P7,MN_EARN_WNE_P8,MD_EARN_WNE_P8,MN_EARN_WNE_P9,ICLEVEL,SCHTYPE,CIPTFBS1,UNITID_y,OPEID6_y,Undergraduate Population,Student Population,Net Price,Average Grant Aid,Total Annual Cost,Alumni Salary,Acceptance Rate,SAT Lower,SAT Upper,ACT Lower,ACT Upper,10%_cut,5%_cut,20%_cut,50%_cut
597,550,2,13.0,0.0,0.0,0.0,0.8668,0.8668,550.0,525.0,495.0,22.0,21.0,21.0,0.0,1081.0,1081.0,0.0,0.0473,0.0,0.0,0.0338,0.0,0.0,0.0,0.027000000000000003,0.027000000000000003,0.0,0.0203,0.0,0.0,0.0676,0.0,0.0,0.1486,0.0203,0.0,0.0,0.1014,0.027000000000000003,0.0,0.0338,0.0,0.0878,0.0,0.0,0.1419,0.0,0.0,0.0,0.0,0.0878,0.0,0.0676,0.0608,587.0,0.0,0.6422,0.1601,0.0681,0.0307,0.0,0.0017,0.0596,0.0307,0.0068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23825.0,0.0,0.0,54270.0,0.0,39585.0,39585.0,0.0,12963.0,15248.0,8386.0,1.0,0.5944,0.5911,0.727,0.0407,0.063953488372,0,0.1073446328,0.1327683616,0.1610169492,0.290960452,17500,27000,5500,12000,19500,19500,17000,22000,17625,17250,17500,17750,15000,19750,407,211,196,113,109,185,376,31,206,201,264,143,264,143,280.214323259926,349,34000,27000,5750,3750,0.9435028249,0.5084745763,20.177966102,0.0,0.10999999940395,0.7146892655,0,0.895480226,0,0.2626865672,79536.90678,61543,12165.513514,0.0,0.0,77.8300018310547,14.1099996566772,2.79999995231628,6.32999992370605,18.6000003814697,11.0100002288818,91.4400024414062,68832.25,6.8600001335144,2.97000002861022,0.0,41500,39700,0,0,0,0,33700,30100,0,0,32000,37200,34100,35200,32700,40800,1,2.0,0.0,233301.0,3734.0,684,691,25614.0,26264.0,54225,0.0,86.0,950.0,1190.0,19.0,25.0,8,16,4,1
598,465,2,22.0,0.0,0.0,0.0,0.7249,0.7249,580.0,555.0,539.0,25.0,25.0,24.0,7.0,1154.0,1154.0,0.0,0.0307,0.0,0.0,0.0789,0.0,0.0088,0.0,0.0088,0.0,0.0,0.0132,0.0,0.0,0.0548,0.0,0.0,0.0877,0.011000000000000001,0.0,0.0154,0.1118,0.0197,0.0,0.0263,0.0,0.0833,0.0241,0.0,0.1294,0.0,0.0,0.0,0.0,0.0395,0.0219,0.1754,0.0592,1981.0,0.0,0.8122,0.053,0.053,0.0111,0.002,0.0005,0.0444,0.0237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26256.0,0.0,0.0,58293.0,0.0,44155.0,44155.0,0.0,15783.0,10464.0,7720.0,0.8009,0.6703,0.6704,0.674,0.0265,0.066265060241,0.628048780488,0.1162227603,0.1355932203,0.1658595642,0.3801452785,24250,27000,8250,24250,24500,24250,24250,21784,26225,23250,24584,24000,25000,23250,980,635,345,165,255,560,936,44,376,604,590,390,524,456,280.214323259926,923,35000,28000,12000,5500,0.9564164649,0.3837772397,19.866828087,0.0,0.02999999932944,0.5968523002,0,0.9479418886,0,0.206590621,101020.69855,82237.5,17344.116279,0.0,0.0,86.75,8.52999973297119,2.16000008583068,2.67000007629394,19.6299991607666,12.1899995803833,93.5,74630.57,4.73999977111816,2.25999999046325,0.0,52000,44700,0,0,48300,56300,37800,36000,0,0,35900,40400,39900,46000,40600,43700,1,2.0,0.0,233426.0,3736.0,2035,2087,27435.0,26726.0,59327,85100.0,67.0,1040.0,1230.0,22.0,27.0,7,14,3,1
599,608,2,22.0,0.0,0.0,1.0,0.7569,0.7569,575.0,525.0,545.0,23.0,24.0,22.0,0.0,1120.0,1120.0,0.0,0.0313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0781,0.0,0.0625,0.0,0.0,0.0469,0.0781,0.0,0.0781,0.0781,0.0,0.0,0.0,0.0156,0.0,0.0313,0.0,0.1094,0.0,0.0,0.1094,0.0,0.0,0.0,0.0,0.0938,0.0,0.1094,0.0781,313.0,0.0,0.722,0.0958,0.0799,0.016,0.0,0.0032,0.0319,0.0256,0.0256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22672.0,0.0,0.0,53912.0,0.0,21000.0,21000.0,0.0,14328.0,31438.0,6654.0,0.8261,0.4602,0.5027,0.5486,0.0408,0,0,0.1985815603,0.1276595745,0.0921985816,0.2411347518,20500,25179,5500,22375,16750,20875,0,0,21000,19125,0,0,22125,16200,157,108,49,50,45,62,142,15,93,64,0,0,94,63,261.315423902285,169,41000,31000,6000,3149,0.8723404255,0.6028368794,20.503546099,0.0,0.01999999955296,0,0,0.9007092199,0,0.232,63847.085106,41827,13783.214286,0.0,0.0,81.6699981689453,12.1499996185302,2.54999995231628,4.53999996185302,19.3799991607666,11.7200002670288,92.1999969482422,72916.57,5.53999996185302,2.71000003814697,0.0,43500,38200,0,0,0,0,33300,32400,0,0,0,0,36900,36900,35100,38800,1,2.0,0.0,233718.0,3742.0,323,406,21291.0,30802.0,54155,79700.0,93.0,993.0,1180.0,20.0,28.0,9,18,4,1
600,108,1,13.0,0.0,0.0,0.0,0.6485,0.6485,635.0,650.0,580.0,28.0,28.0,28.0,0.0,1293.0,1293.0,0.0525,0.0281,0.0143,0.0,0.0304,0.0,0.04,0.0,0.0,0.2289,0.0054,0.0093,0.0886,0.0,0.0148,0.0,0.0,0.0771,0.0257,0.0,0.0,0.0,0.0037,0.0,0.0273,0.0,0.0324,0.0,0.0023,0.0824,0.0,0.0,0.0,0.0,0.025,0.0,0.2039,0.008,27730.0,0.0,0.6527,0.0423,0.0646,0.0987,0.0012,0.0011,0.0482,0.0658,0.0254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20964.0,0.0,0.0,0.0,26240.0,0.0,13620.0,31908.0,0.0,14364.0,12749.0,11660.0,0.9840000000000001,0.8373,0.8406,0.3944,0.0209,0.055877243775,0.80354460799,0.1058987459,0.1368632915,0.1526552098,0.4265366156,20500,22895,11000,21000,21227,20000,20500,24929,22225,19500,20500,20500,21250,19899,7740,5461,2279,1305,1917,4518,7350,390,3116,4624,3270,4470,3653,4087,237.611367816149,7159,31000,28000,11000,5500,0.9058677814,0.3749806472,19.822727976,0.0,0.03999999910593,0.4649326521,0.0072766682,0.9571141044,0,0.1776347546,104698.14429,89378,13030.916968,0.0,0.0,80.9300003051757,11.7700004577636,3.73000001907348,3.95000004768371,20.2000007629394,13.1899995803833,91.0599975585937,77607.85,5.30999994277954,2.44000005722045,0.0,67100,62500,67200,65000,58300,72900,50400,48000,50100,56700,45700,53600,51900,59000,55100,60700,1,1.0,0.0,233921.0,3754.0,26634,34440,20343.0,8261.0,44024,114000.0,70.0,1180.0,1360.0,25.0,30.0,1,3,0,0
601,345,1,12.0,0.0,0.0,0.0,0.8625,0.8625,595.0,570.0,535.0,25.0,24.0,23.0,0.0,1172.0,1172.0,0.0,0.013999999999999999,0.0,0.0152,0.0542,0.0,0.0436,0.0,0.0593,0.0483,0.0,0.0055,0.0,0.0,0.025,0.0,0.0,0.0698,0.013999999999999999,0.0,0.0601,0.0,0.0053,0.0,0.0288,0.0,0.0911,0.0623,0.0179,0.0583,0.0,0.0,0.0,0.0,0.1122,0.0597,0.1405,0.0148,22497.0,0.0,0.4475,0.1965,0.1016,0.1376,0.0017,0.0011,0.0692,0.0291,0.0157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21313.0,0.0,0.0,0.0,30452.0,0.0,14493.0,35834.0,0.0,12367.0,15671.0,9306.0,0.6226,0.6708,0.6476,0.4861,0.1326,0.135643988019,0.591736885023,0.1606337458,0.1502255117,0.1550826876,0.2266682086,18750,23250,9476,19500,19500,16722,17958,22131,20500,15000,18790,17750,18750,18000,11225,6585,4640,3327,3365,4533,9385,1840,6297,4928,6778,4447,7163,4062,241.295667251603,10799,33000,27000,7750,4500,0.9005435411,0.53972476,21.298947612,0.0,0.17000000178813,0.6243783971,0.028217879,0.8489649589,0.0020816468,0.2760338814,70086.775066,51128,21668.457887,0.0,0.0,69.1999969482422,23.2800006866455,3.46000003814697,4.09999990463256,19.6499996185302,11.4499998092651,91.120002746582,72221.8,6.53999996185302,2.77999997138977,0.0,49700,44000,47100,58500,46700,54300,37500,34400,35700,45200,35800,39900,40900,44200,39700,45400,1,1.0,0.0,234030.0,3735.0,26355,30675,21655.0,9187.0,51204,88200.0,84.0,1070.0,1260.0,21.0,27.0,5,10,2,1
602,33,1,23.0,0.0,0.0,0.0,0.2643,0.2643,695.0,720.0,670.0,32.0,33.0,31.0,9.0,1427.0,1427.0,0.0,0.0198,0.0193,0.0048,0.0,0.0,0.0336,0.0,0.0,0.125,0.0,0.0307,0.006,0.0,0.0331,0.1692,0.0,0.0695,0.0131,0.0,0.0148,0.0155,0.0126,0.0,0.0314,0.0,0.0474,0.0,0.0209,0.1569,0.0,0.0,0.0,0.0,0.0205,0.0376,0.0859,0.0326,16405.0,0.0,0.5710000000000001,0.068,0.0649,0.145,0.0012,0.001,0.0466,0.0426,0.0597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20281.0,0.0,0.0,0.0,32213.0,0.0,17653.0,49032.0,0.0,21371.0,18768.0,14278.0,0.9453,0.9431,0.9445,0.2551,0.0449,0.041643531371,0.893506493506,0.1155844156,0.1392857143,0.149025974,0.3694805195,15500,17756,8600,11536,15500,18758,15500,13331,13427,17947,15500,15153,15000,16250,3634,3085,549,694,892,2048,3352,282,1364,2270,2015,1619,1433,2201,184.277241622342,3417,30684,26652,8196,5000,0.8483766234,0.4207792208,20.344480519,0.0,0.10000000149011,0.5454545455,0.0185064935,0.9266233766,0,0.1580020387,100900.16851,75580,29351.230088,0.0,0.0,75.7300033569336,15.1499996185302,4.65999984741211,5.19999980926513,21.7999992370605,15.0600004196167,88.5400009155273,79524.13,5.63999986648559,2.52999997138977,0.0,79400,61200,77500,87900,68400,92500,56800,50300,57800,47200,48800,66500,60500,65300,55900,69900,1,1.0,0.0,234076.0,3745.0,18432,24360,20547.0,21171.0,62633,117500.0,27.0,1310.0,1500.0,29.0,33.0,0,0,0,0
603,205,1,32.0,0.0,0.0,0.0,0.513,0.513,610.0,595.0,0.0,27.0,25.0,25.0,0.0,1226.0,1226.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0515,0.0,0.0,0.26,0.0,0.0258,0.0,0.0,0.0468,0.0,0.0,0.0913,0.0539,0.0,0.0,0.0,0.0,0.0,0.0585,0.0,0.0679,0.0,0.0,0.2763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0679,1685.0,0.0,0.7685,0.0641,0.0742,0.0445,0.0047,0.0036,0.0208,0.019,0.0006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19236.0,0.0,0.0,0.0,30600.0,0.0,18862.0,45706.0,0.0,14914.0,14582.0,8081.0,1.0,0.7792,0.7727,0.6214,0.0012,0.057692307692,0,0.0872093023,0.1298449612,0.1937984496,0.476744186,19000,21625,5500,15461,21000,18361,0,0,19000,19000,18215,19000,19000,18328,604,448,156,50,137,417,0,0,184,420,82,522,290,314,224.430916314663,551,30000,27000,8000,5500,0.9437984496,0.2790697674,19.459302326,0.0,0.00999999977648,0.1434108527,0,0,0,0.1524752475,110520.69186,99470,0,0.0,0.0,82.4300003051757,11.4600000381469,2.47000002861022,4.30999994277954,18.2000007629394,10.6499996185302,92.8899993896484,73425.96,5.32999992370605,2.63000011444091,0.0,65200,65700,0,0,0,0,44300,45400,0,0,0,0,45500,56100,54400,58500,1,1.0,0.0,234085.0,3753.0,1722,1766,19905.0,14434.0,56288,120600.0,53.0,1100.0,1280.0,23.0,28.0,3,6,1,0
604,42,2,32.0,0.0,0.0,0.0,0.2116,0.2116,700.0,719.0,690.0,33.0,34.0,31.0,0.0,1444.0,1444.0,0.0,0.0085,0.0,0.0,0.0426,0.0,0.0298,0.0,0.0,0.034,0.0,0.0213,0.0,0.0,0.0404,0.0,0.0,0.1064,0.0404,0.0,0.0,0.0,0.0213,0.0,0.0383,0.0,0.034,0.0,0.0,0.2404,0.0,0.0,0.0,0.0,0.0383,0.0,0.2702,0.034,1822.0,0.0,0.8074,0.0269,0.0477,0.0373,0.0,0.0,0.0357,0.0384,0.0066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27083.0,0.0,0.0,67150.0,0.0,52455.0,52455.0,0.0,28486.0,34773.0,12568.0,0.8076,0.9499,0.9342,0.2304,0.0016,0,0,0.0950704225,0.0985915493,0.161971831,0.5352112676,18500,19500,5225,10398,12000,20219,0,0,11000,20498,18822,17500,17427,18644,259,231,28,24,46,189,0,0,67,192,120,139,50,209,202.37701124328,271,29500,27000,7500,5302,0.8521126761,0.2852112676,19.404929577,0.0,0.11999999731779,0.4401408451,0,0,0,0,145228.22183,115740,0,0.0,0.0,83.5699996948242,8.8100004196167,3.77999997138977,5.03000020980835,22.5499992370605,14.7799997329711,90.5599975585937,80995.13,5.38999986648559,2.65000009536743,0.0,93300,76100,0,0,76500,106000,58900,49900,0,0,52700,65900,69600,74700,61800,81800,1,2.0,0.0,234207.0,3768.0,1855,2220,24761.0,39671.0,65950,123200.0,22.0,1350.0,1490.0,31.0,33.0,0,1,0,0
605,540,1,32.0,0.0,0.0,0.0,0.7816,0.7816,525.0,535.0,455.0,21.0,19.0,20.0,7.0,1062.0,1062.0,0.0,0.0028,0.0,0.0012,0.0322,0.0,0.0444,0.0016,0.1411,0.0,0.0338,0.0067,0.0212,0.0,0.0197,0.0,0.0,0.048,0.0043,0.0,0.0031,0.0138,0.0012,0.0,0.0189,0.0,0.0688,0.0515,0.0193,0.0994,0.0,0.0,0.0,0.0181,0.0472,0.0468,0.2465,0.0086,10529.0,0.0,0.5074,0.0404,0.1594,0.0397,0.0054,0.0092,0.0788,0.0308,0.129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15175.0,0.0,0.0,0.0,22289.0,0.0,8072.0,23053.0,0.0,5949.0,8717.0,8139.0,0.7246,0.5473,0.532,0.502,0.188,0.178125,0.504210004953,0.1599680064,0.1561687662,0.1339732054,0.1763647271,13406,20000,8473,14302,13334,13000,13000,15968,15000,12049,14000,13000,13409,13400,6406,3038,3368,2196,1968,2242,4608,1798,3853,2553,3443,2963,4740,1666,207.566165377723,6078,32500,25000,6000,3500,0.8408318336,0.6116776645,23.442911418,0.0,0.23000000417232,0.5458908218,0.0869826035,0.7042591482,0.0053989202,0.4004042219,59133.796241,42459,24366.517918,0.0,0.0,82.0400009155273,2.58999991416931,4.5,9.89000034332275,16.5900001525878,8.14000034332275,88.5999984741211,63170.67,8.0600004196167,4.40000009536743,0.0,50100,46500,48700,53200,43300,58100,38900,36900,37500,42100,35400,42700,40300,44500,41900,45500,1,1.0,0.0,234827.0,3771.0,12901,15944,14382.0,7096.0,36708,93200.0,86.0,910.0,1100.0,17.0,24.0,8,16,4,1
606,170,2,12.0,0.0,0.0,0.0,0.6562,0.6562,635.0,635.0,0.0,28.0,29.0,27.0,0.0,1282.0,1282.0,0.0,0.0153,0.0,0.0036,0.0568,0.0,0.0333,0.0,0.0432,0.1288,0.0,0.0018,0.0,0.0,0.0234,0.0009,0.0,0.127,0.0108,0.0,0.0018,0.0,0.0108,0.0,0.0063,0.0,0.0631,0.0,0.0,0.1054,0.0,0.0,0.0,0.0,0.0135,0.0649,0.273,0.0162,5237.0,0.0,0.7157,0.0132,0.11,0.0538,0.0059,0.0034,0.0634,0.0116,0.0229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33545.0,0.0,0.0,57052.0,0.0,43210.0,43210.0,0.0,21683.0,11066.0,9633.0,0.5726,0.8583,0.8656,0.4586,0.0196,0.040629095675,0.788461538462,0.0804362645,0.0967961827,0.1547375596,0.5201090661,21250,24700,9500,22538,24208,19564,21000,25000,25000,19500,21694,20500,23000,20000,1695,1321,374,262,385,1048,1576,119,576,1119,915,780,738,957,256.344214241488,1726,37000,29000,12000,5500,0.9352419905,0.2883435583,19.832310838,0.0,0.09000000357627,0.5262440354,0.0218132243,0.9502385821,0,0.1331010453,128655.78528,110000,20433.90411,0.0,0.0,83.4899978637695,2.27999997138977,5.42000007629394,7.80999994277954,19.3899993896484,10.25,89.3600006103515,67848.44,6.84000015258789,3.76999998092651,0.0,63800,56100,64100,61000,55600,73400,49400,47100,49700,47300,44900,54500,48200,54800,52000,55100,1,2.0,0.0,235316.0,3778.0,5333,7506,32623.0,21169.0,57350,107600.0,65.0,1180.0,1350.0,26.0,30.0,2,5,1,0
607,327,2,21.0,0.0,0.0,0.0,0.7979,0.7979,590.0,580.0,535.0,24.0,25.0,22.0,0.0,1172.0,1172.0,0.0,0.0,0.0,0.0081,0.066,0.0,0.0386,0.0,0.057999999999999996,0.0016,0.0,0.0193,0.0,0.0,0.0338,0.0,0.0,0.0757,0.0225,0.0,0.0322,0.0789,0.0113,0.0,0.0564,0.0,0.0386,0.0,0.0177,0.0886,0.0,0.0,0.0,0.0,0.0612,0.1224,0.1465,0.0225,2739.0,0.0,0.5904,0.0402,0.1161,0.0986,0.0058,0.011000000000000001,0.0989,0.031,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23821.0,0.0,0.0,53352.0,0.0,42436.0,42436.0,0.0,18734.0,10553.0,7853.0,0.6382,0.6714,0.6891,0.5661,0.111,0.082949308756,0.684466019417,0.1358885017,0.1602787456,0.1777003484,0.2534843206,19542,24250,6500,18524,23000,19000,19500,25000,21500,18500,19500,20000,20092,19500,1278,897,381,322,373,583,1086,192,649,629,837,441,786,492,251.673975520489,1420,37314,29876,10000,5500,0.8754355401,0.5165505226,21.398954704,0.0,0.15000000596046,0.6463414634,0.0740418118,0.8283972125,0,0.2958139535,74721.579268,59189,22572.64467,0.0,0.0,81.6600036621093,4.05000019073486,5.09000015258789,6.26999998092651,16.3400001525878,8.11999988555908,89.5500030517578,65366.76,7.09000015258789,3.9300000667572,0.0,53500,49400,52800,56300,49500,61300,39200,36200,37900,46700,37800,41900,43600,45900,42800,47400,1,2.0,0.0,236230.0,3785.0,2942,3122,24034.0,26984.0,54800,98100.0,75.0,1040.0,1270.0,21.0,27.0,4,9,2,0
608,173,2,12.0,0.0,0.0,0.0,0.8831,0.8831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017,0.0,0.0,0.0405,0.0,0.0422,0.0,0.0152,0.0,0.0,0.0372,0.0,0.0,0.0524,0.0,0.0,0.1216,0.0236,0.0,0.0591,0.0372,0.0203,0.0,0.0557,0.0,0.10300000000000001,0.0,0.0,0.1858,0.0,0.0,0.0,0.0,0.049,0.0,0.125,0.0304,2363.0,0.0,0.6936,0.0182,0.0872,0.0643,0.0013,0.0055,0.0901,0.0042,0.0355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36075.0,0.0,0.0,63474.0,0.0,49776.0,49776.0,0.0,31613.0,21629.0,10520.0,0.8212,0.7528,0.7673,0.4559,0.0137,0.077481840194,0.775743707094,0.1112531969,0.104859335,0.1445012788,0.4373401535,19500,25000,6250,21375,20995,19224,19500,23568,23000,18000,19500,19500,20000,19500,881,582,299,146,203,532,842,39,315,566,495,386,341,540,259.457706722154,930,39750,29000,6000,4584,0.9603580563,0.2941176471,20.360613811,0.0,0.07999999821186,0.6393861893,0.0230179028,0.8874680307,0,0.1231788079,112275.19182,90104.5,15846.579545,0.0,0.0,80.6600036621093,3.45000004768371,6.65999984741211,7.94000005722046,22.2999992370605,12.9899997711181,88.4599990844726,72356.02,6.15000009536743,3.42000007629394,0.0,59100,52700,58700,61900,54200,66600,40200,36400,37200,54800,37600,44200,42300,50600,45400,52100,1,2.0,0.0,236328.0,3797.0,2545,2701,37074.0,21534.0,63510,101300.0,84.0,0.0,0.0,0.0,0.0,2,5,1,0
609,289,2,11.0,0.0,0.0,0.0,0.9008,0.9008,575.0,560.0,0.0,24.0,24.0,22.0,0.0,1145.0,1145.0,0.0,0.0,0.0,0.0108,0.055,0.0,0.0215,0.0,0.1244,0.0251,0.0,0.0084,0.0227,0.0,0.0335,0.0084,0.0,0.0718,0.0108,0.0,0.0,0.0239,0.0072,0.0299,0.0144,0.0,0.0825,0.0,0.0,0.1089,0.0,0.0,0.0,0.0,0.0825,0.1017,0.1435,0.0132,2861.0,0.0,0.5149,0.0479,0.1286,0.1279,0.0021,0.008,0.0846,0.0591,0.0269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28400.0,0.0,0.0,56185.0,0.0,42939.0,42939.0,0.0,21061.0,12413.0,8536.0,0.5207,0.6786,0.6826,0.5876,0.0586,0.137516688919,0.593619972261,0.1152882206,0.1411862991,0.1662489557,0.290726817,19187,24500,12000,20117,20500,18483,19012,20018,21500,16982,19500,19000,19500,19026,1666,809,857,444,480,742,1460,206,844,822,1146,520,908,758,254.268552587711,1665,35500,30000,10500,5500,0.9264828739,0.4661654135,20.802005013,0.0,0.05999999865889,0.6959064327,0.0325814536,0.8688387636,0,0.2286995516,83420.685881,62276,21639.121019,0.0,0.0,82.4000015258789,2.86999988555908,6.09999990463257,7.13000011444091,21.0400009155273,10.4300003051757,88.1500015258789,72206.46,5.76000022888183,3.39000010490417,0.0,54200,49100,53700,59100,48500,66600,40900,37400,39600,50900,38900,44900,39500,46700,43000,47500,1,2.0,0.0,236577.0,3788.0,3359,3783,30299.0,23350.0,56485,103400.0,91.0,1060.0,1280.0,21.0,27.0,4,8,2,0
610,162,2,11.0,0.0,0.0,0.0,0.7565,0.7565,615.0,610.0,580.0,27.0,28.0,26.0,0.0,1246.0,1246.0,0.0,0.0195,0.0,0.0055,0.0631,0.0,0.0398,0.0,0.0,0.07400000000000001,0.0,0.0023,0.0,0.0,0.0249,0.0483,0.0,0.0514,0.013999999999999999,0.0,0.0133,0.0234,0.0117,0.0,0.0109,0.0,0.0499,0.0351,0.0288,0.0538,0.0,0.0,0.0,0.0,0.0436,0.1317,0.2471,0.0078,4674.0,0.0,0.423,0.0308,0.126,0.1615,0.0028,0.0086,0.0834,0.1072,0.0567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34947.0,0.0,0.0,59495.0,0.0,44610.0,44610.0,0.0,26815.0,17089.0,9586.0,0.6996,0.737,0.7425,0.5425,0.0741,0.065263157895,0.719537815126,0.1045560748,0.129088785,0.1337616822,0.3755841121,18822,23000,7667,20832,19500,17143,17500,24849,20500,17160,19000,17500,19000,18500,2013,1411,602,513,502,998,1662,351,874,1139,1254,759,1056,957,238.701090184382,2036,30000,27000,8000,4166,0.933411215,0.3691588785,21.606892523,0.0,0.18999999761581,0.6507009346,0.0473130841,0.8160046729,0,0.1940298507,98105.728972,74787.5,26691.034921,0.0,0.0,75.4700012207031,4.94999980926513,9.89999961853027,7.03000020980835,22.2700004577636,11.5699996948242,85.5999984741211,70785.55,6.42000007629394,3.5,0.0,63200,56500,60600,70100,59400,70200,48100,44400,45000,58900,47700,48700,49700,56100,51500,55700,1,2.0,0.0,236595.0,3790.0,5250,7278,35021.0,22438.0,59607,113700.0,74.0,1130.0,1330.0,24.0,29.0,2,4,1,0
